date,hour,O3,O3_24h,O3_8h,O3_8h_24h
20161222,6,41.0,65.0,39.0,40.0
20161222,7,38.0,65.0,39.0,40.0
20161222,8,34.0,65.0,39.0,40.0
20161222,9,31.0,65.0,38.0,40.0
20161222,10,36.0,65.0,38.0,41.0
20161222,11,44.0,65.0,39.0,41.0
20161222,19,14.0,71.0,52.0,58.0
20161222,20,8.0,71.0,47.0,58.0
20161222,21,7.0,71.0,39.0,58.0
20161222,22,7.0,71.0,32.0,58.0
20161222,23,7.0,71.0,24.0,58.0
20161223,0,12.0,71.0,16.0,58.0
20161223,1,16.0,71.0,16.0,16.0
20161223,2,14.0,71.0,15.0,16.0
20161223,3,14.0,71.0,15.0,17.0
20161223,4,11.0,71.0,14.0,18.0
20161223,5,6.0,71.0,12.0,18.0
20161223,6,6.0,71.0,11.0,18.0
20161223,7,5.0,71.0,10.0,18.0
20161223,8,5.0,71.0,10.0,18.0
20161223,9,6.0,71.0,8.0,18.0
20161223,10,8.0,71.0,8.0,18.0
20161223,11,9.0,71.0,7.0,18.0
20161223,12,14.0,71.0,7.0,18.0
20161223,13,43.0,83.0,12.0,18.0
20161223,14,42.0,83.0,16.0,20.0
20161223,15,49.0,81.0,22.0,24.0
20161223,16,54.0,73.0,28.0,28.0
20161223,17,49.0,70.0,33.0,33.0
20161223,18,33.0,70.0,37.0,37.0
20161223,19,27.0,70.0,39.0,39.0
20161223,20,16.0,70.0,39.0,39.0
20161223,21,11.0,70.0,35.0,39.0
20161223,22,14.0,70.0,31.0,39.0
20161223,23,14.0,70.0,27.0,39.0
20161224,0,12.0,70.0,22.0,39.0
20161224,1,9.0,70.0,9.0,9.0
20161224,2,7.0,70.0,8.0,9.0
20161224,3,7.0,70.0,8.0,9.0
20161224,4,8.0,70.0,8.0,10.0
20161224,5,9.0,70.0,8.0,10.0
20161224,6,7.0,70.0,8.0,10.0
20161224,7,6.0,70.0,7.0,10.0
20161224,8,5.0,70.0,7.0,10.0
20161224,9,7.0,70.0,7.0,10.0
20161224,10,11.0,70.0,8.0,10.0
20161224,11,14.0,70.0,8.0,10.0
20161224,12,16.0,70.0,9.0,11.0
20161224,13,24.0,55.0,11.0,12.0
20161224,14,30.0,55.0,14.0,14.0
20161224,15,32.0,55.0,17.0,17.0
20161224,16,43.0,56.0,22.0,22.0
20161224,17,28.0,49.0,25.0,25.0
20161224,18,23.0,46.0,26.0,26.0
20161224,19,20.0,43.0,27.0,27.0
20161224,20,18.0,43.0,27.0,28.0
20161224,21,13.0,43.0,26.0,28.0
20161224,22,10.0,43.0,23.0,28.0
20161224,23,8.0,43.0,20.0,28.0
20161225,0,6.0,45.0,17.0,28.0
20161225,1,5.0,43.0,5.0,5.0
20161225,2,5.0,43.0,5.0,5.0
20161225,3,5.0,43.0,5.0,5.0
20161225,4,6.0,43.0,5.0,5.0
20161225,5,7.0,43.0,6.0,6.0
20161225,6,6.0,43.0,6.0,6.0
20161225,7,5.0,43.0,5.0,6.0
20161225,8,4.0,43.0,5.0,6.0
20161225,9,5.0,43.0,5.0,6.0
20161225,10,6.0,43.0,5.0,6.0
20161225,11,6.0,43.0,5.0,6.0
20161225,12,7.0,43.0,6.0,6.0
20161225,13,10.0,43.0,6.0,6.0
20161225,14,11.0,43.0,7.0,7.0
20161225,15,11.0,43.0,7.0,7.0
20161225,16,9.0,28.0,8.0,8.0
20161225,17,8.0,23.0,8.0,8.0
20161225,18,6.0,21.0,8.0,8.0
20161225,19,5.0,19.0,8.0,8.0
20161225,20,4.0,14.0,8.0,8.0
20161225,21,6.0,13.0,7.0,8.0
20161225,22,9.0,13.0,7.0,8.0
20161225,23,15.0,17.0,7.0,9.0
20161226,0,21.0,23.0,9.0,10.0
20161226,1,19.0,23.0,19.0,19.0
20161226,2,18.0,23.0,19.0,19.0
20161226,3,16.0,23.0,18.0,19.0
20161226,4,13.0,23.0,17.0,19.0
20161226,5,10.0,23.0,15.0,19.0
20161226,6,9.0,23.0,14.0,19.0
20161226,7,7.0,23.0,13.0,19.0
20161226,8,5.0,23.0,12.0,19.0
20161226,9,5.0,23.0,10.0,19.0
20161226,10,5.0,23.0,9.0,19.0
20161226,11,4.0,23.0,7.0,19.0
20161226,12,5.0,23.0,6.0,19.0
20161226,13,5.0,24.0,6.0,19.0
20161226,14,6.0,24.0,5.0,19.0
20161226,15,27.0,43.0,8.0,20.0
20161226,16,6.0,42.0,8.0,20.0
20161226,17,7.0,39.0,8.0,20.0
20161226,18,5.0,39.0,8.0,20.0
20161226,19,5.0,39.0,8.0,20.0
20161226,20,5.0,39.0,8.0,20.0
20161226,21,5.0,39.0,8.0,20.0
20161226,22,5.0,39.0,8.0,20.0
20161226,23,5.0,39.0,5.0,20.0
20161227,0,5.0,37.0,5.0,13.0
20161227,1,4.0,35.0,4.0,4.0
20161227,2,4.0,34.0,4.0,4.0
20161227,3,4.0,32.0,4.0,4.0
20161227,4,4.0,29.0,4.0,4.0
20161227,5,5.0,29.0,4.0,4.0
20161227,6,4.0,28.0,4.0,4.0
20161227,7,4.0,27.0,4.0,4.0
20161227,8,6.0,27.0,4.0,4.0
20161227,9,15.0,33.0,6.0,6.0
20161227,10,30.0,46.0,9.0,9.0
20161227,11,44.0,58.0,14.0,14.0
20161227,12,53.0,67.0,20.0,20.0
20161227,13,63.0,75.0,27.0,27.0
20161227,14,67.0,78.0,35.0,35.0
20161227,15,67.0,68.0,43.0,43.0
20161227,16,62.0,68.0,50.0,50.0
20161227,17,53.0,68.0,55.0,55.0
20161227,18,36.0,68.0,55.0,56.0
20161227,19,22.0,68.0,53.0,56.0
20161227,20,11.0,68.0,48.0,56.0
20161227,21,11.0,68.0,41.0,56.0
20161227,22,12.0,68.0,34.0,56.0
20161227,23,11.0,68.0,27.0,56.0
20161228,0,13.0,68.0,21.0,56.0
20161228,1,15.0,68.0,15.0,15.0
20161228,2,17.0,68.0,16.0,16.0
20161228,3,20.0,68.0,17.0,18.0
20161228,4,17.0,68.0,17.0,18.0
20161228,6,10.0,68.0,15.0,18.0
20161228,8,11.0,68.0,14.0,18.0
20161228,9,19.0,68.0,14.0,19.0
20161228,10,24.0,68.0,15.0,19.0
20161228,11,27.0,68.0,16.0,20.0
20161228,12,29.0,68.0,18.0,20.0
20161228,13,35.0,68.0,21.0,21.0
20161228,14,64.0,82.0,27.0,27.0
20161228,15,53.0,79.0,33.0,33.0
20161228,16,50.0,74.0,38.0,38.0
20161228,17,34.0,71.0,40.0,40.0
20161228,18,13.0,71.0,38.0,40.0
20161228,19,8.0,71.0,36.0,40.0
20161228,20,13.0,71.0,34.0,40.0
20161228,21,13.0,71.0,31.0,40.0
20161228,22,14.0,71.0,25.0,40.0
20161228,23,10.0,71.0,19.0,40.0
20161229,0,15.0,76.0,16.0,40.0
20161229,1,19.0,71.0,19.0,19.0
20161229,2,11.0,71.0,15.0,19.0
20161229,3,5.0,71.0,12.0,19.0
20161229,4,5.0,71.0,10.0,19.0
20161229,5,5.0,71.0,9.0,19.0
20161229,6,4.0,71.0,8.0,19.0
20161229,7,5.0,71.0,8.0,19.0
20161229,8,5.0,71.0,7.0,19.0
20161229,9,6.0,71.0,6.0,19.0
20161229,10,9.0,71.0,6.0,19.0
20161229,12,15.0,71.0,8.0,19.0
20161229,14,24.0,55.0,12.0,20.0
20161229,15,27.0,51.0,15.0,20.0
20161229,16,23.0,36.0,17.0,20.0
20161229,17,21.0,28.0,19.0,20.0
20161229,18,13.0,28.0,20.0,21.0
20161229,19,8.0,28.0,19.0,21.0
20161229,20,6.0,28.0,18.0,21.0
20161229,21,5.0,28.0,16.0,21.0
20161229,22,7.0,28.0,14.0,21.0
20161229,23,13.0,28.0,12.0,21.0
20161230,0,19.0,29.0,11.0,20.0
20161230,1,13.0,29.0,13.0,13.0
20161230,2,9.0,29.0,11.0,13.0
20161230,3,10.0,29.0,11.0,14.0
20161230,4,23.0,30.0,14.0,15.0
20161230,5,35.0,38.0,18.0,18.0
20161230,6,33.0,38.0,20.0,20.0
20161230,7,24.0,38.0,21.0,21.0
20161230,8,15.0,38.0,20.0,21.0
20161230,9,18.0,38.0,21.0,21.0
20161230,10,23.0,38.0,23.0,23.0
20161230,11,32.0,39.0,26.0,26.0
20161230,12,40.0,43.0,28.0,28.0
20161230,13,48.0,48.0,29.0,29.0
20161230,14,52.0,53.0,31.0,31.0
20161230,15,57.0,57.0,35.0,35.0
20161230,16,59.0,60.0,41.0,41.0
20161230,17,52.0,60.0,45.0,45.0
20161230,18,38.0,60.0,47.0,47.0
20161230,19,27.0,60.0,46.0,47.0
20161230,20,16.0,60.0,43.0,47.0
20161230,21,9.0,60.0,38.0,47.0
20161230,22,5.0,60.0,32.0,47.0
20161230,23,5.0,60.0,26.0,47.0
20161231,0,5.0,60.0,20.0,47.0
20161231,1,5.0,60.0,5.0,5.0
20161231,2,5.0,60.0,5.0,5.0
20161231,3,5.0,60.0,5.0,5.0
20161231,4,5.0,60.0,5.0,5.0
20161231,5,4.0,60.0,5.0,5.0
20161231,6,5.0,60.0,5.0,5.0
20161231,7,5.0,60.0,5.0,5.0
20161231,8,7.0,60.0,5.0,5.0
20161231,9,9.0,60.0,5.0,6.0
20161231,10,14.0,60.0,6.0,6.0
20161231,11,22.0,60.0,9.0,9.0
20161231,12,40.0,63.0,13.0,13.0
20161231,13,59.0,67.0,20.0,20.0
20161231,14,68.0,73.0,28.0,28.0
20161231,15,68.0,77.0,36.0,36.0
20161231,16,54.0,76.0,42.0,42.0
20161231,17,21.0,75.0,43.0,43.0
20161231,18,10.0,72.0,43.0,43.0
20161231,19,6.0,72.0,41.0,43.0
20161231,20,5.0,72.0,37.0,43.0
20161231,22,5.0,72.0,22.0,43.0
20161231,23,5.0,72.0,14.0,43.0
20170101,0,5.0,73.0,8.0,44.0
20170101,1,5.0,74.0,5.0,5.0
20170101,2,5.0,74.0,5.0,5.0
20170101,3,5.0,74.0,5.0,5.0
20170101,4,5.0,74.0,5.0,5.0
20170101,5,4.0,72.0,4.0,4.0
20170101,6,5.0,72.0,4.0,4.0
20170101,7,5.0,71.0,4.0,5.0
20170101,8,4.0,72.0,4.0,4.0
20170101,9,5.0,72.0,4.0,5.0
20170101,10,5.0,72.0,5.0,5.0
20170101,11,5.0,72.0,5.0,5.0
20170101,12,5.0,72.0,5.0,5.0
20170101,15,8.0,55.0,6.0,6.0
20170101,16,8.0,21.0,6.0,6.0
20170101,18,5.0,9.0,6.0,6.0
20170101,19,4.0,9.0,6.0,6.0
20170101,21,5.0,9.0,6.0,6.0
20170101,22,6.0,9.0,6.0,7.0
20170102,3,7.0,10.0,6.0,6.0
20170102,5,7.0,11.0,6.0,6.0
20170102,6,4.0,11.0,6.0,6.0
20170102,7,4.0,11.0,6.0,6.0
20170102,8,5.0,11.0,6.0,6.0
20170102,9,6.0,11.0,7.0,8.0
20170102,10,6.0,10.0,6.0,7.0
20170102,11,7.0,11.0,6.0,7.0
20170102,12,9.0,12.0,6.0,7.0
20170102,13,11.0,13.0,6.0,8.0
20170102,14,31.0,32.0,10.0,12.0
20170102,15,16.0,33.0,12.0,13.0
20170102,16,14.0,33.0,13.0,14.0
20170102,17,9.0,33.0,13.0,15.0
20170102,18,5.0,33.0,13.0,15.0
20170102,19,5.0,33.0,12.0,15.0
20170102,20,5.0,33.0,12.0,15.0
20170102,21,5.0,36.0,12.0,16.0
20170102,22,5.0,33.0,8.0,15.0
20170102,23,5.0,33.0,6.0,15.0
20170103,0,6.0,33.0,5.0,14.0
20170103,1,5.0,33.0,5.0,5.0
20170103,2,4.0,33.0,4.0,5.0
20170103,3,4.0,33.0,4.0,5.0
20170103,4,4.0,33.0,4.0,5.0
20170103,5,4.0,33.0,4.0,5.0
20170103,6,5.0,33.0,4.0,5.0
20170103,7,4.0,33.0,4.0,5.0
20170103,8,5.0,33.0,4.0,5.0
20170103,9,5.0,33.0,4.0,5.0
20170103,10,6.0,33.0,5.0,5.0
20170103,11,8.0,33.0,5.0,5.0
20170103,12,15.0,36.0,7.0,7.0
20170103,13,21.0,38.0,9.0,9.0
20170103,14,42.0,43.0,13.0,13.0
20170103,15,41.0,54.0,18.0,18.0
20170103,16,43.0,63.0,23.0,23.0
20170103,17,30.0,63.0,26.0,26.0
20170103,18,15.0,63.0,27.0,27.0
20170103,19,7.0,63.0,27.0,27.0
20170103,20,5.0,63.0,25.0,27.0
20170103,21,5.0,63.0,23.0,27.0
20170103,22,5.0,63.0,19.0,27.0
20170103,23,4.0,63.0,14.0,27.0
20170104,0,5.0,63.0,9.0,27.0
20170104,1,5.0,65.0,5.0,5.0
20170104,2,4.0,63.0,4.0,5.0
20170104,3,5.0,63.0,5.0,5.0
20170104,4,5.0,63.0,5.0,5.0
20170104,5,7.0,65.0,5.0,6.0
20170104,6,8.0,63.0,5.0,5.0
20170104,7,10.0,65.0,7.0,7.0
20170104,8,9.0,63.0,6.0,6.0
20170104,9,11.0,63.0,7.0,7.0
20170104,10,16.0,65.0,9.0,9.0
20170104,11,21.0,63.0,10.0,10.0
20170104,12,24.0,63.0,13.0,13.0
20170104,13,25.0,63.0,15.0,15.0
20170104,14,30.0,55.0,18.0,18.0
20170104,15,23.0,50.0,20.0,20.0
20170104,16,17.0,39.0,21.0,21.0
20170104,17,15.0,32.0,21.0,21.0
20170104,18,9.0,32.0,20.0,21.0
20170104,19,6.0,32.0,18.0,21.0
20170104,20,7.0,32.0,16.0,21.0
20170104,21,7.0,32.0,14.0,21.0
20170104,22,6.0,32.0,11.0,21.0
20170104,23,6.0,32.0,9.0,21.0
20170105,0,5.0,34.0,8.0,21.0
20170105,1,5.0,32.0,5.0,5.0
20170105,2,7.0,32.0,6.0,6.0
20170105,3,8.0,32.0,7.0,7.0
20170105,4,7.0,32.0,6.0,7.0
20170105,5,7.0,32.0,6.0,7.0
20170105,6,7.0,32.0,7.0,8.0
20170105,7,6.0,32.0,6.0,8.0
20170105,8,10.0,32.0,7.0,8.0
20170105,9,23.0,35.0,10.0,10.0
20170105,10,16.0,32.0,10.0,10.0
20170105,11,16.0,32.0,11.0,11.0
20170105,12,17.0,32.0,12.0,12.0
20170105,13,19.0,31.0,14.0,14.0
20170105,14,36.0,41.0,18.0,18.0
20170105,15,31.0,46.0,21.0,21.0
20170105,16,35.0,52.0,24.0,24.0
20170105,17,26.0,50.0,24.0,25.0
20170105,18,14.0,50.0,24.0,25.0
20170105,19,7.0,50.0,23.0,25.0
20170105,20,7.0,50.0,22.0,25.0
20170105,21,5.0,50.0,20.0,25.0
20170105,22,4.0,50.0,16.0,25.0
20170105,23,4.0,50.0,12.0,25.0
20170106,0,4.0,56.0,10.0,28.0
20170106,1,4.0,50.0,4.0,4.0
20170106,2,4.0,50.0,4.0,4.0
20170106,3,4.0,50.0,4.0,4.0
20170106,4,4.0,50.0,4.0,4.0
20170106,5,4.0,53.0,4.0,4.0
20170106,6,4.0,50.0,4.0,4.0
20170106,7,4.0,50.0,4.0,4.0
20170106,8,4.0,49.0,4.0,4.0
20170106,9,5.0,49.0,4.0,4.0
20170106,10,6.0,49.0,4.0,4.0
20170106,11,7.0,49.0,5.0,5.0
20170106,12,9.0,52.0,6.0,6.0
20170106,13,8.0,49.0,6.0,6.0
20170106,14,28.0,48.0,9.0,9.0
20170106,15,11.0,47.0,10.0,10.0
20170106,16,9.0,42.0,10.0,10.0
20170106,17,7.0,34.0,11.0,11.0
20170106,18,5.0,31.0,10.0,11.0
20170106,19,4.0,31.0,10.0,11.0
20170106,20,4.0,31.0,10.0,11.0
20170106,21,5.0,29.0,9.0,11.0
20170106,22,4.0,29.0,6.0,11.0
20170106,23,4.0,29.0,5.0,11.0
20170107,0,13.0,37.0,6.0,11.0
20170107,1,18.0,41.0,18.0,18.0
20170107,2,22.0,48.0,19.0,20.0
20170107,3,18.0,49.0,19.0,20.0
20170107,4,6.0,49.0,15.0,20.0
20170107,5,7.0,45.0,14.0,20.0
20170107,6,8.0,47.0,14.0,22.0
20170107,7,5.0,45.0,11.0,20.0
20170107,8,5.0,45.0,10.0,20.0
20170107,9,7.0,45.0,9.0,20.0
20170107,10,8.0,45.0,8.0,20.0
20170107,11,9.0,45.0,7.0,20.0
20170107,12,11.0,45.0,7.0,20.0
20170107,13,13.0,45.0,8.0,20.0
20170107,14,15.0,29.0,9.0,21.0
20170107,15,17.0,29.0,11.0,21.0
20170107,16,13.0,29.0,12.0,21.0
20170107,17,8.0,29.0,12.0,21.0
20170107,18,5.0,29.0,11.0,21.0
20170107,19,5.0,29.0,11.0,21.0
20170107,20,4.0,29.0,10.0,21.0
20170107,21,4.0,29.0,9.0,21.0
20170107,22,4.0,29.0,7.0,21.0
20170107,23,4.0,29.0,6.0,21.0
20170108,0,4.0,25.0,5.0,13.0
20170108,1,6.0,24.0,6.0,6.0
20170108,2,8.0,21.0,7.0,7.0
20170108,3,15.0,21.0,10.0,10.0
20170108,4,21.0,25.0,13.0,13.0
20170108,5,21.0,26.0,14.0,14.0
20170108,6,11.0,26.0,14.0,14.0
20170108,7,5.0,26.0,12.0,14.0
20170108,8,5.0,26.0,12.0,14.0
20170108,9,6.0,26.0,12.0,14.0
20170108,10,9.0,26.0,12.0,15.0
20170108,11,14.0,26.0,12.0,15.0
20170108,12,22.0,27.0,12.0,15.0
20170108,13,37.0,38.0,14.0,17.0
20170108,14,50.0,50.0,19.0,20.0
20170108,15,56.0,56.0,26.0,26.0
20170108,16,55.0,56.0,32.0,32.0
20170108,17,45.0,56.0,37.0,37.0
20170108,18,25.0,56.0,38.0,39.0
20170108,19,9.0,56.0,37.0,39.0
20170108,20,6.0,56.0,35.0,39.0
20170108,21,5.0,56.0,31.0,39.0
20170108,22,5.0,56.0,26.0,39.0
20170108,23,4.0,56.0,19.0,39.0
20170109,0,4.0,52.0,13.0,37.0
20170109,1,4.0,56.0,4.0,4.0
20170109,2,4.0,56.0,4.0,4.0
20170109,3,5.0,56.0,4.0,5.0
20170109,4,5.0,56.0,5.0,5.0
20170109,5,4.0,56.0,4.0,5.0
20170109,6,4.0,56.0,4.0,5.0
20170109,7,4.0,56.0,4.0,5.0
20170109,8,5.0,56.0,4.0,5.0
20170109,9,5.0,56.0,5.0,5.0
20170109,10,6.0,56.0,5.0,5.0
20170109,11,7.0,56.0,5.0,5.0
20170109,12,9.0,56.0,6.0,6.0
20170109,13,11.0,56.0,6.0,6.0
20170109,14,12.0,56.0,7.0,7.0
20170109,16,10.0,45.0,9.0,9.0
20170109,17,8.0,25.0,9.0,9.0
20170109,18,6.0,14.0,9.0,9.0
20170109,19,8.0,15.0,9.0,10.0
20170109,20,6.0,14.0,9.0,10.0
20170109,21,5.0,14.0,8.0,10.0
20170109,22,6.0,15.0,8.0,10.0
20170109,23,5.0,14.0,7.0,10.0
20170110,0,4.0,14.0,6.0,10.0
20170110,1,5.0,15.0,5.0,5.0
20170110,2,5.0,14.0,5.0,5.0
20170110,3,4.0,15.0,5.0,6.0
20170110,4,4.0,14.0,5.0,6.0
20170110,5,4.0,14.0,4.0,5.0
20170110,6,4.0,14.0,4.0,5.0
20170110,7,4.0,15.0,4.0,5.0
20170110,8,4.0,15.0,4.0,5.0
20170110,9,5.0,14.0,4.0,5.0
20170110,10,7.0,14.0,5.0,5.0
20170110,11,11.0,14.0,5.0,6.0
20170110,12,18.0,19.0,7.0,8.0
20170110,13,29.0,29.0,11.0,11.0
20170110,14,36.0,36.0,14.0,14.0
20170110,15,39.0,39.0,19.0,19.0
20170110,16,39.0,41.0,25.0,25.0
20170110,17,32.0,41.0,28.0,28.0
20170110,18,20.0,40.0,28.0,28.0
20170110,19,12.0,41.0,29.0,29.0
20170110,20,7.0,41.0,27.0,29.0
20170110,21,5.0,40.0,23.0,28.0
20170110,22,5.0,40.0,19.0,28.0
20170110,23,5.0,40.0,15.0,28.0
20170111,0,5.0,42.0,12.0,29.0
20170111,1,4.0,41.0,4.0,4.0
20170111,2,4.0,41.0,4.0,4.0
20170111,3,4.0,41.0,4.0,4.0
20170111,4,4.0,40.0,4.0,4.0
20170111,5,4.0,40.0,4.0,4.0
20170111,6,4.0,40.0,4.0,4.0
20170111,7,4.0,41.0,4.0,4.0
20170111,8,4.0,40.0,4.0,4.0
20170111,9,5.0,40.0,4.0,4.0
20170111,10,6.0,40.0,4.0,4.0
20170111,11,12.0,40.0,5.0,5.0
20170111,12,30.0,41.0,10.0,10.0
20170111,13,51.0,51.0,16.0,16.0
20170111,14,58.0,58.0,21.0,21.0
20170111,15,62.0,60.0,28.0,28.0
20170111,16,55.0,60.0,36.0,36.0
20170111,17,52.0,60.0,41.0,41.0
20170111,18,36.0,60.0,44.0,44.0
20170111,19,21.0,60.0,45.0,46.0
20170111,20,26.0,60.0,45.0,46.0
20170111,21,28.0,60.0,42.0,46.0
20170111,22,31.0,60.0,38.0,46.0
20170111,23,37.0,60.0,36.0,46.0
20170112,0,40.0,60.0,34.0,46.0
20170112,1,39.0,60.0,39.0,39.0
20170112,2,35.0,60.0,36.0,38.0
20170112,3,32.0,60.0,35.0,38.0
20170112,4,31.0,60.0,34.0,39.0
20170112,5,28.0,60.0,33.0,38.0
20170112,6,24.0,60.0,31.0,38.0
20170112,7,23.0,60.0,31.0,39.0
20170112,8,16.0,60.0,29.0,39.0
20170112,9,18.0,60.0,26.0,39.0
20170112,10,28.0,60.0,25.0,39.0
20170112,11,42.0,60.0,26.0,39.0
20170112,12,51.0,60.0,29.0,39.0
20170112,13,61.0,63.0,33.0,39.0
20170112,14,75.0,76.0,39.0,42.0
20170112,15,69.0,78.0,45.0,46.0
20170112,16,67.0,79.0,51.0,51.0
20170112,17,56.0,79.0,56.0,56.0
20170112,18,33.0,79.0,57.0,57.0
20170112,19,19.0,79.0,54.0,57.0
20170112,20,18.0,79.0,50.0,57.0
20170112,21,32.0,79.0,46.0,57.0
20170112,22,36.0,79.0,41.0,57.0
20170112,23,37.0,79.0,38.0,57.0
20170113,0,39.0,79.0,34.0,57.0
20170113,1,38.0,79.0,38.0,38.0
20170113,2,39.0,79.0,39.0,40.0
20170113,3,31.0,79.0,36.0,40.0
20170113,4,26.0,80.0,34.0,40.0
20170113,5,28.0,79.0,33.0,40.0
20170113,6,30.0,79.0,32.0,40.0
20170113,7,27.0,79.0,32.0,40.0
20170113,8,17.0,79.0,30.0,40.0
20170113,9,18.0,79.0,27.0,40.0
20170113,10,23.0,79.0,25.0,40.0
20170113,11,37.0,79.0,26.0,40.0
20170113,12,50.0,79.0,29.0,40.0
20170113,13,64.0,85.0,33.0,40.0
20170113,14,55.0,76.0,36.0,41.0
20170113,15,55.0,74.0,40.0,43.0
20170113,16,56.0,68.0,45.0,46.0
20170113,17,50.0,66.0,49.0,50.0
20170113,18,40.0,66.0,51.0,51.0
20170113,19,35.0,66.0,50.0,51.0
20170113,20,37.0,66.0,49.0,51.0
20170113,22,22.0,66.0,40.0,51.0
20170113,23,20.0,66.0,35.0,51.0
20170114,0,16.0,66.0,31.0,51.0
20170114,1,13.0,66.0,13.0,13.0
20170114,2,10.0,66.0,11.0,13.0
20170114,3,10.0,66.0,11.0,13.0
20170114,4,9.0,66.0,10.0,13.0
20170114,5,10.0,66.0,10.0,13.0
20170114,6,10.0,66.0,11.0,14.0
20170114,7,10.0,66.0,11.0,14.0
20170114,8,6.0,66.0,10.0,13.0
20170114,9,11.0,66.0,10.0,14.0
20170114,10,20.0,66.0,11.0,13.0
20170114,11,26.0,66.0,13.0,14.0
20170114,12,31.0,66.0,16.0,16.0
20170114,13,38.0,58.0,19.0,19.0
20170114,14,46.0,57.0,24.0,24.0
20170114,15,51.0,57.0,29.0,29.0
20170114,16,56.0,58.0,35.0,35.0
20170114,17,53.0,57.0,40.0,40.0
20170114,18,44.0,57.0,43.0,43.0
20170114,19,33.0,57.0,44.0,44.0
20170114,20,25.0,57.0,43.0,44.0
20170114,21,21.0,57.0,41.0,44.0
20170114,22,18.0,57.0,38.0,44.0
20170114,23,15.0,57.0,33.0,44.0
20170115,0,13.0,58.0,29.0,44.0
20170115,1,8.0,57.0,8.0,8.0
20170115,2,8.0,57.0,8.0,8.0
20170115,3,6.0,56.0,7.0,8.0
20170115,4,5.0,56.0,7.0,8.0
20170115,5,4.0,57.0,7.0,8.0
20170115,6,4.0,56.0,6.0,8.0
20170115,7,5.0,57.0,6.0,8.0
20170115,8,5.0,57.0,6.0,8.0
20170115,9,7.0,56.0,5.0,8.0
20170115,10,12.0,56.0,6.0,8.0
20170115,11,19.0,56.0,8.0,10.0
20170115,12,35.0,56.0,11.0,12.0
20170115,13,51.0,57.0,17.0,17.0
20170115,14,52.0,58.0,22.0,22.0
20170115,15,54.0,58.0,30.0,30.0
20170115,16,48.0,55.0,34.0,34.0
20170115,17,42.0,54.0,39.0,39.0
20170115,18,35.0,55.0,42.0,42.0
20170115,19,30.0,54.0,43.0,43.0
20170115,20,26.0,54.0,42.0,43.0
20170115,21,25.0,55.0,39.0,43.0
20170115,22,19.0,54.0,35.0,43.0
20170115,23,14.0,54.0,30.0,43.0
20170116,0,9.0,55.0,25.0,43.0
20170116,1,8.0,55.0,8.0,8.0
20170116,2,10.0,54.0,9.0,9.0
20170116,3,9.0,55.0,9.0,9.0
20170116,4,8.0,54.0,9.0,9.0
20170116,5,9.0,55.0,9.0,9.0
20170116,6,7.0,55.0,8.0,9.0
20170116,7,5.0,54.0,8.0,9.0
20170116,8,5.0,54.0,8.0,9.0
20170116,9,6.0,54.0,7.0,9.0
20170116,10,10.0,55.0,7.0,9.0
20170116,11,14.0,54.0,8.0,10.0
20170116,12,16.0,55.0,9.0,11.0
20170116,13,33.0,61.0,14.0,15.0
20170116,14,25.0,61.0,16.0,17.0
20170116,15,25.0,56.0,18.0,19.0
20170116,16,30.0,52.0,21.0,21.0
20170116,17,38.0,50.0,24.0,25.0
20170116,18,37.0,51.0,28.0,28.0
20170116,19,36.0,51.0,30.0,30.0
20170116,20,34.0,52.0,32.0,32.0
20170116,21,27.0,52.0,31.0,34.0
20170116,22,17.0,52.0,31.0,34.0
20170116,23,7.0,52.0,28.0,34.0
20170117,0,4.0,52.0,25.0,34.0
20170117,1,4.0,52.0,4.0,4.0
20170117,2,4.0,52.0,4.0,5.0
20170117,3,4.0,52.0,4.0,5.0
20170117,4,4.0,52.0,4.0,5.0
20170117,5,4.0,52.0,4.0,5.0
20170117,6,4.0,52.0,4.0,5.0
20170117,7,4.0,52.0,4.0,5.0
20170117,8,5.0,52.0,4.0,5.0
20170117,9,5.0,52.0,4.0,5.0
20170117,10,6.0,52.0,5.0,5.0
20170117,11,8.0,52.0,5.0,5.0
20170117,12,9.0,52.0,6.0,6.0
20170117,13,13.0,45.0,7.0,7.0
20170117,14,16.0,45.0,8.0,8.0
20170117,15,15.0,45.0,10.0,10.0
20170117,16,12.0,45.0,11.0,11.0
20170117,17,11.0,42.0,12.0,12.0
20170117,18,6.0,39.0,11.0,11.0
20170117,19,5.0,35.0,11.0,11.0
20170117,20,5.0,31.0,10.0,11.0
20170117,21,5.0,24.0,9.0,11.0
20170117,22,5.0,18.0,8.0,11.0
20170117,23,5.0,18.0,7.0,11.0
20170118,0,5.0,18.0,6.0,11.0
20170118,1,5.0,18.0,5.0,5.0
20170118,2,4.0,18.0,4.0,5.0
20170118,3,4.0,18.0,4.0,5.0
20170118,4,4.0,18.0,4.0,5.0
20170118,5,5.0,18.0,4.0,5.0
20170118,6,5.0,18.0,4.0,5.0
20170118,7,4.0,18.0,5.0,5.0
20170118,8,5.0,18.0,5.0,5.0
20170118,9,7.0,18.0,5.0,5.0
20170118,10,10.0,18.0,6.0,6.0
20170118,11,15.0,19.0,7.0,7.0
20170118,12,21.0,22.0,9.0,9.0
20170118,13,27.0,27.0,12.0,12.0
20170118,14,31.0,31.0,15.0,15.0
20170118,15,35.0,36.0,19.0,19.0
